CVE-ID,Description,CVSS Base Score,AV,AC,PR,UI,S,C,I,A
CVE-2013-5123,"The mirroring support (-M, --use-mirrors) in Python Pip before 1.5 uses insecure DNS querying and authenticity checks which allows attackers to perform man-in-the-middle attacks.",5.9,AV:N,AC:H,PR:N,UI:N,/S:U,/C:N,/I:H,/A:N
CVE-2013-5391,"IBM Worklight Consumer and Enterprise Editions 5.0.x before 5.0.6 Fix Pack 2 and 6.0.x before 6.0.0 Fix Pack 2, and Mobile Foundation Consumer and Enterprise Editions 5.0.x before 5.0.6 Fix Pack 2 and 6.0.0 Fix Pack 2 make it easier for attackers to defeat cryptographic protection mechanisms by leveraging improper initialization of the pseudo random number generator (PRNG) in Android and use of the Java Cryptography Architecture (JCA) by a Worklight program. IBM X-Force ID: 87128.",5.3,AV:N,AC:H,PR:L,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-5461,"IBM Endpoint Manager for Remote Control 9.0.0 and 9.0.1 and Tivoli Remote Control 5.1.2 store multiple hashes of partial passwords, which makes it easier for remote attackers to decrypt passwords by leveraging access to the hashes. IBM X-Force ID: 88309.",8.8,AV:N,AC:L,PR:L,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-5571,HMailServer 5.3.x and prior: Memory Corruption which could cause DOS,5.9,AV:N,AC:H,PR:N,UI:N,/S:U,/C:N,/I:N,/A:H
CVE-2013-5637,PQI AirCard has persistent XSS,5.4,AV:N,AC:L,PR:L,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-5638,Transcend WiFiSD 1.8 has persistent XSS,5.4,AV:N,AC:L,PR:L,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-5653,"The getenv and filenameforall functions in Ghostscript 9.10 ignore the ""-dSAFER"" argument, which allows remote attackers to read data via a crafted postscript file.",5.5,AV:L,AC:L,PR:N,UI:R,/S:U,/C:H,/I:N,/A:N
CVE-2013-5654,Vulnerability in YingZhi Python Programming Language v1.9 allows arbitrary anonymous uploads to the phone's storage,9.1,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:N
CVE-2013-5656,FuzeZip 1.0.0.131625 has a Local Buffer Overflow vulnerability,7.8,AV:L,AC:L,PR:L,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-5657,AultWare pwStore 2010.8.30.0 has DoS via an empty HTTP request,7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:N,/I:N,/A:H
CVE-2013-5658,AultWare pwStore 2010.8.30.0 has XSS,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-5661,Cache Poisoning issue exists in DNS Response Rate Limiting.,5.9,AV:N,AC:H,PR:N,UI:N,/S:U,/C:N,/I:H,/A:N
CVE-2013-5743,"Multiple SQL injection vulnerabilities in Zabbix 1.8.x before 1.8.18rc1, 2.0.x before 2.0.9rc1, and 2.1.x before 2.1.7.",9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-5978,Multiple cross-site scripting (XSS) vulnerabilities in products.php in the Cart66 Lite plugin before 1.5.1.15 for WordPress allow remote attackers to inject arbitrary web script or HTML via the (1) Product name or (2) Price description fields via a request to wp-admin/admin.php. NOTE: This issue may only cross privilege boundaries if used in combination with CVE-2013-5977.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-6014,"Juniper Junos 10.4 before 10.4S15, 11.4 before 11.4R9, 11.4X27 before 11.4X27.44, 12.1 before 12.1R7, 12.1X44 before 12.1X44-D20, 12.1X45 before 12.1X45-D15, 12.2 before 12.2R6, 12.3 before 12.3R3, 13.1 before 13.1R3, and 13.2 before 13.2R1, when Proxy ARP is enabled on an unnumbered interface, allows remote attackers to perform ARP poisoning attacks and possibly obtain sensitive information via a crafted ARP message.",9.3,AV:A,AC:L,PR:N,UI:N,/S:C,/C:H,/I:N,/A:H
CVE-2013-6049,"apt-listbugs before 0.1.10 creates temporary files insecurely, which allows attackers to have unspecified impact via unknown vectors.",7.8,AV:L,AC:L,PR:L,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-6225,LiveZilla 5.0.1.4 has a Remote Code Execution vulnerability,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-6231,SpagoBI before 4.1 has Privilege Escalation via an error in the AdapterHTTP script,8.8,AV:N,AC:L,PR:L,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-6234,"Unrestricted file upload vulnerability in the Worksheet designer in SpagoBI before 4.1 allows remote authenticated users to execute arbitrary code by uploading a file with an executable extension, then accessing it via a direct request to the file in an unspecified directory, aka ""XSS File Upload.""",8.0,AV:N,AC:L,PR:L,UI:R,/S:U,/C:H,/I:H,/A:H
CVE-2013-6239,Cross-site scripting (XSS) vulnerability in the photo gallery model in Exis Contexis before 2.0 allows remote attackers to inject arbitrary web script or HTML via the image parameter in a detail action.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-6242,Cross-site scripting (XSS) vulnerability in the frontend in Open-Xchange (OX) AppSuite 6.22.3 before 6.22.3-rev5 and 6.22.4 before 6.22.4-rev12 allows remote attackers to inject arbitrary web script or HTML via the subject of an email. NOTE: the vulnerabilities related to the body of the email and the publication name were SPLIT from this CVE ID because they affect different sets of versions.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-6272,"The NotificationBroadcastReceiver class in the com.android.phone process in Google Android 4.1.1 through 4.4.2 allows attackers to bypass intended access restrictions and consequently make phone calls to arbitrary numbers, send mmi or ussd codes, or hangup ongoing calls via a crafted application.",7.8,AV:L,AC:L,PR:N,UI:R,/S:U,/C:H,/I:H,/A:H
CVE-2013-6275,Multiple CSRF issues in Horde Groupware Webmail Edition 5.1.2 and earlier in basic.php.,6.5,AV:N,AC:L,PR:N,UI:R,/S:U,/C:N,/I:H,/A:N
CVE-2013-6364,Horde Groupware Webmail Edition has CSRF and XSS when saving search as a virtual address book,8.8,AV:N,AC:L,PR:N,UI:R,/S:U,/C:H,/I:H,/A:H
CVE-2013-6365,Horde Groupware Web mail 5.1.2 has CSRF with requests to change permissions,5.3,AV:N,AC:H,PR:N,UI:R,/S:U,/C:N,/I:H,/A:N
CVE-2013-6430,"The JavaScriptUtils.javaScriptEscape method in web/util/JavaScriptUtils.java in Spring MVC in Spring Framework before 3.2.2 does not properly escape certain characters, which allows remote attackers to conduct cross-site scripting (XSS) attacks via a (1) line separator or (2) paragraph separator Unicode character or (3) left or (4) right angle bracket.",5.4,AV:N,AC:L,PR:L,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-6446,"The JobHistory Server in Cloudera CDH 4.x before 4.6.0 and 5.x before 5.0.0 Beta 2, when using MRv2/YARN with HTTP authentication, allows remote authenticated users to obtain sensitive job information by leveraging failure to enforce job ACLs.",3.1,AV:N,AC:H,PR:L,UI:N,/S:U,/C:L,/I:N,/A:N
CVE-2013-6460,Nokogiri gem 1.5.x has Denial of Service via infinite loop when parsing XML documents,6.5,AV:N,AC:L,PR:N,UI:R,/S:U,/C:N,/I:N,/A:H
CVE-2013-6461,Nokogiri gem 1.5.x and 1.6.x has DoS while parsing XML entities by failing to apply limits,6.5,AV:N,AC:L,PR:N,UI:R,/S:U,/C:N,/I:N,/A:H
CVE-2013-6465,Multiple cross-site scripting (XSS) vulnerabilities in JBPM KIE Workbench 6.0.x allow remote authenticated users to inject arbitrary web script or HTML via vectors related to task name html inputs.,5.4,AV:N,AC:L,PR:L,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-6495,JBossWeb Bayeux has reflected XSS,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-6647,A use-after-free in AnimationController::endAnimationUpdate in Google Chrome.,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-6648,SkRegion::setPath in Skia allows remote attackers to cause a denial of service (crash).,7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:N,/I:N,/A:H
CVE-2013-6662,Google Chrome caches TLS sessions before certificate validation occurs.,6.5,AV:N,AC:L,PR:N,UI:R,/S:U,/C:N,/I:H,/A:N
CVE-2013-6739,IBM SPSS Modeler before 16 on UNIX allows remote authenticated users to bypass intended access restrictions via an SSO token. IBM X-Force ID: 89855.,5.4,AV:N,AC:L,PR:L,UI:N,/S:U,/C:L,/I:L,/A:N
CVE-2013-6772,Splunk before 5.0.4 lacks X-Frame-Options which can allow Clickjacking,4.3,AV:N,AC:L,PR:N,UI:R,/S:U,/C:N,/I:L,/A:N
CVE-2013-6773,Splunk 5.0.3 has an Unquoted Service Path in Windows for Universal Forwarder which can allow an attacker to escalate privileges,7.8,AV:L,AC:L,PR:L,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-6792,Google Android prior to 4.4 has an APK Signature Security Bypass Vulnerability,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-6811,"Multiple cross-site request forgery (CSRF) vulnerabilities in the D-Link DSL-6740U gateway (Rev. H1) allow remote attackers to hijack the authentication of administrators for requests that change administrator credentials or enable remote management services to (1) Custom Services in Port Forwarding, (2) Port Triggering Entries, (3) URL Filters in Parental Control, (4) Print Server settings, (5) QoS Queue Setup, or (6) QoS Classification Entries.",8.8,AV:N,AC:L,PR:N,UI:R,/S:U,/C:H,/I:H,/A:H
CVE-2013-6876,"The (1) pty_init_terminal and (2) pipe_init_terminal functions in main.c in s3dvt 0.2.2 and earlier allows local users to gain privileges by leveraging setuid permissions and usage of bash 4.3 and earlier.  NOTE: this vulnerability was fixed with commit ad732f00b411b092c66a04c359da0f16ec3b387, but the version number was not changed.",7.8,AV:L,AC:L,PR:L,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-6878,Cross-site scripting (XSS) vulnerability in the Mijosoft MijoSearch component 2.0.4 and earlier for Joomla! allows remote attackers to inject arbitrary web script or HTML via the query parameter to component/mijosearch/search.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-6879,"The Mijosoft MijoSearch component 2.0.1 and earlier for Joomla! allows remote attackers to obtain sensitive information via a request to component/mijosearch/search, which reveals the installation path in an error message.",5.3,AV:N,AC:L,PR:N,UI:N,/S:U,/C:L,/I:N,/A:N
CVE-2013-6880,Open redirect in proxy.php in FlashCanvas before 1.6 allows remote attackers to redirect users to arbitrary web sites and conduct cross-site scripting (XSS) attacks via the HTTP Referer header.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-6924,Seagate BlackArmor NAS devices with firmware sg2000-2000.1331 allow remote attackers to execute arbitrary commands via shell metacharacters in the ip parameter to backupmgt/getAlias.php.,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7062,"Multiple cross-site scripting (XSS) vulnerabilities in Zope, as used in Plone 3.3.x through 3.3.6, 4.0.x through 4.0.9, 4.1.x through 4.1.6, 4.2.x through 4.2.7, and 4.3 through 4.3.2, allow remote attackers to inject arbitrary web script or HTML via unspecified input in the (1) browser_id_manager or (2) OFS.Image method.",6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7070,The handle_request function in lib/HTTPServer.pm in Monitorix before 3.3.1 allows remote attackers to execute arbitrary commands via shell metacharacters in the URI.,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7071,Cross-site scripting (XSS) vulnerability in the handle_request function in lib/HTTPServer.pm in Monitorix before 3.4.0 allows remote attackers to inject arbitrary web script or HTML via the PATH_INFO.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7087,ClamAV before 0.97.7 has WWPack corrupt heap memory,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7088,ClamAV before 0.97.7 has buffer overflow in the libclamav component,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7089,ClamAV before 0.97.7: dbg_printhex possible information leak,7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-7171,"Slackware 14.0 and 14.1, and Slackware LLVM 3.0-i486-2 and 3.3-i486-2, contain world-writable permissions on the /tmp directory which could allow remote attackers to execute arbitrary code with root privileges.",9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7172,"Slackware 13.1, 13.37, 14.0 and 14.1 contain world-writable permissions on the iodbctest and iodbctestw programs within the libiodbc package, which could allow local users to use RPATH information to execute arbitrary code with root privileges.",7.8,AV:L,AC:L,PR:L,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7185,PotPlayer 1.5.40688: .avi File Memory Corruption,7.8,AV:L,AC:L,PR:N,UI:R,/S:U,/C:H,/I:H,/A:H
CVE-2013-7201,"WebHybridClient.java in PayPal 5.3 and earlier for Android ignores SSL errors, which allows man-in-the-middle attackers to spoof servers and obtain sensitive information.",7.4,AV:N,AC:H,PR:N,UI:N,/S:U,/C:H,/I:H,/A:N
CVE-2013-7202,The WebHybridClient class in PayPal 5.3 and earlier for Android allows remote attackers to execute arbitrary JavaScript on the system.,8.1,AV:N,AC:H,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7203,gitolite before commit fa06a34 might allow local users to read arbitrary files in repositories via vectors related to the user umask when running gitolite setup.,5.5,AV:L,AC:L,PR:L,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-7245,"The Backup Server component in SAP Sybase ASE 15.7 before SP51 allows remote attackers to bypass access restrictions and perform database dumps by leveraging failure to validate credentials, aka SAP Security Note 1927859.",7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-7285,"Xstream API versions up to 1.4.6 and version 1.4.10, if the security framework has not been initialized, may allow a remote attacker to run arbitrary shell commands by manipulating the processed input stream when unmarshaling XML or any supported format. e.g. JSON.",9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7325,"An issue exists in uscan in devscripts before 2.13.19, which could let a remote malicious user execute arbitrary code via a crafted tarball.",8.8,AV:N,AC:L,PR:L,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7333,"A vulnerability in version 0.90 of the Open Floodlight SDN controller software could allow an attacker with access to the OpenFlow control network to selectively disconnect individual switches from the SDN controller, causing degradation and eventually denial of network access to all devices connected to the targeted switch.",7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:N,/I:N,/A:H
CVE-2013-7351,"Multiple cross-site scripting (XSS) vulnerabilities in index.php in Shaarli allow remote attackers to inject arbitrary web script or HTML via the URL to the (1) showRSS, (2) showATOM, or (3) showDailyRSS function; a (4) file name to the importFile function; or (5) vectors related to bookmarks.",6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7370,node-connect before 2.8.1 has XSS in the Sencha Labs Connect middleware,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7371,node-connects before 2.8.2 has cross site scripting in Sencha Labs Connect middleware (vulnerability due to incomplete fix for CVE-2013-7370),6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7377,"The codem-transcode module before 0.5.0 for Node.js, when ffprobe is enabled, allows remote attackers to execute arbitrary commands via a POST request to /probe.",8.1,AV:N,AC:H,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7380,The Etherpad Lite ep_imageconvert Plugin has a Remote Command Injection Vulnerability,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7400,The Direct Mail (direct_mail) extension before 3.1.2 for TYPO3 allows remote attackers to obtain sensitive information by leveraging improper checking of authentication codes.,7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-7426,Insecure Temporary file vulnerability in /tmp/kamailio_fifo in kamailio 4.0.1.,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7428,The Googlemaps plugin before 3.1 for Joomla! allows remote attackers to cause a denial of service via the url parameter to plugin_googlemap2_proxy.php.,7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:N,/I:N,/A:H
CVE-2013-7429,The Googlemaps plugin before 3.1 for Joomla! allows remote attackers to conduct XML injection attacks via the url parameter to plugin_googlemap2_proxy.php.,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7430,Cross-site scripting (XSS) vulnerability in the Googlemaps plugin before 3.1 for Joomla! allows remote attackers to inject arbitrary web script or HTML via the xmlns parameter.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7431,Full path disclosure in the Googlemaps plugin before 3.1 for Joomla!.,5.3,AV:N,AC:L,PR:N,UI:N,/S:U,/C:L,/I:N,/A:N
CVE-2013-7432,The Googlemaps plugin before 3.1 for Joomla! allows remote attackers to bypass an intended protection mechanism.,7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-7433,Cross-site scripting (XSS) vulnerability in the Googlemaps plugin before 3.1 for Joomla!.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7435,"The open-ils.pcrud endpoint in Evergreen before 2.5.9, 2.6.x before 2.6.7, and 2.7.x before 2.7.4 allows remote attackers to obtain sensitive settings history information by leveraging lack of user permission for retrieval in fm_IDL.xml.",6.5,AV:N,AC:L,PR:L,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-7440,"The ssl.match_hostname function in CPython (aka Python) before 2.7.9 and 3.x before 3.3.3 does not properly handle wildcards in hostnames, which might allow man-in-the-middle attackers to spoof servers via a crafted certificate.",5.9,AV:N,AC:H,PR:N,UI:N,/S:U,/C:N,/I:H,/A:N
CVE-2013-7446,"Use-after-free vulnerability in net/unix/af_unix.c in the Linux kernel before 4.3.3 allows local users to bypass intended AF_UNIX socket permissions or cause a denial of service (panic) via crafted epoll_ctl calls.<a href=""http://cwe.mitre.org/data/definitions/416.html"">CWE-416: Use After Free</a>",5.3,AV:L,AC:H,PR:L,UI:N,/S:U,/C:N,/I:L,/A:H
CVE-2013-7447,"Integer overflow in the gdk_cairo_set_source_pixbuf function in gdk/gdkcairo.c in GTK+ before 3.9.8, as used in eom, gnome-photos, eog, gambas3, thunar, pinpoint, and possibly other applications, allows remote attackers to cause a denial of service (crash) via a large image file, which triggers a large memory allocation.<a href=""http://cwe.mitre.org/data/definitions/190.html"">CWE-190: Integer Overflow or Wraparound</a>",6.5,AV:N,AC:L,PR:N,UI:R,/S:U,/C:N,/I:N,/A:H
CVE-2013-7448,Directory traversal vulnerability in wiki.c in didiwiki allows remote attackers to read arbitrary files via the page parameter to api/page/get.,7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-7449,"The ssl_do_connect function in common/server.c in HexChat before 2.10.2, XChat, and XChat-GNOME does not verify that the server hostname matches a domain name in the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",6.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:L,/I:L,/A:N
CVE-2013-7450,Pulp before 2.3.0 uses the same the same certificate authority key and certificate for all installations.,7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:N,/I:H,/A:N
CVE-2013-7451,The validator module before 1.1.0 for Node.js allows remote attackers to bypass the XSS filter via a nested tag.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7452,The validator module before 1.1.0 for Node.js allows remote attackers to bypass the cross-site scripting (XSS) filter via a crafted javascript URI.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7453,The validator module before 1.1.0 for Node.js allows remote attackers to bypass the cross-site scripting (XSS) filter via vectors related to UI redressing.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7454,The validator module before 1.1.0 for Node.js allows remote attackers to bypass the cross-site scripting (XSS) filter via nested forbidden strings.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7455,"Double free vulnerability in the DefaultICCintents function in cmscnvrt.c in liblcms2 in Little CMS 2.x before 2.6 allows remote attackers to execute arbitrary code via a malformed ICC profile that triggers an error in the default intent handler.<a href=""http://cwe.mitre.org/data/definitions/415.html"">CWE-415: Double Free</a>",9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7456,"gd_interpolation.c in the GD Graphics Library (aka libgd) before 2.1.1, as used in PHP before 5.5.36, 5.6.x before 5.6.22, and 7.x before 7.0.7, allows remote attackers to cause a denial of service (out-of-bounds read) or possibly have unspecified other impact via a crafted image that is mishandled by the imagescale function.",7.6,AV:N,AC:L,PR:N,UI:R,/S:U,/C:L,/I:L,/A:H
CVE-2013-7457,Unspecified vulnerability in the Qualcomm components in Android before 2016-07-05 allows attackers to gain privileges via a crafted application.,7.8,AV:L,AC:L,PR:N,UI:R,/S:U,/C:H,/I:H,/A:H
CVE-2013-7458,"linenoise, as used in Redis before 3.2.3, uses world-readable permissions for .rediscli_history, which allows local users to obtain sensitive information by reading the file.",3.3,AV:L,AC:L,PR:L,UI:N,/S:U,/C:L,/I:N,/A:N
CVE-2013-7459,Heap-based buffer overflow in the ALGnew function in block_templace.c in Python Cryptography Toolkit (aka pycrypto) allows remote attackers to execute arbitrary code as demonstrated by a crafted iv parameter to cryptmsg.py.,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7460,A write protection and execution bypass vulnerability in McAfee (now Intel Security) Application Control (MAC) 6.1.0 for Linux and earlier allows authenticated users to change binaries that are part of the Application Control whitelist and allows execution of binaries via specific conditions.,5.5,AV:L,AC:L,PR:L,UI:N,/S:U,/C:N,/I:H,/A:N
CVE-2013-7461,A write protection and execution bypass vulnerability in McAfee (now Intel Security) Change Control (MCC) 6.1.0 for Linux and earlier allows authenticated users to change files that are part of write protection rules via specific conditions.,5.5,AV:L,AC:L,PR:L,UI:N,/S:U,/C:N,/I:H,/A:N
CVE-2013-7462,"A directory traversal vulnerability in the web application in McAfee (now Intel Security) SaaS Control Console (SCC) Platform 6.14 before patch 1070, and 6.15 before patch 1076 allows unauthenticated users to view contents of arbitrary system files that did not have file system level read access restrictions via a null-byte injection exploit.",7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-7463,"The aescrypt gem 1.0.0 for Ruby does not randomize the CBC IV for use with the AESCrypt.encrypt and AESCrypt.decrypt functions, which allows attackers to defeat cryptographic protection mechanisms via a chosen plaintext attack.",7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-7464,"In csrf-magic before 1.0.4, if $GLOBALS['csrf']['secret'] is not configured, the Anti-CSRF Token used is predictable and would permit an attacker to bypass the CSRF protections, because an automatically generated secret is not used.",8.8,AV:N,AC:L,PR:N,UI:R,/S:U,/C:H,/I:H,/A:H
CVE-2013-7465,"Ice Cold Apps Servers Ultimate 6.0.2(12) does not require authentication for TELNET, SSH, or FTP, which allows remote attackers to execute arbitrary code by uploading PHP scripts.",9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7466,"Simple Machines Forum (SMF) 2.0.4 allows local file inclusion, with resultant remote code execution, in install.php via ../ directory traversal in the db_type parameter if install.php remains present after installation.",8.8,AV:N,AC:L,PR:L,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7467,Simple Machines Forum (SMF) 2.0.4 allows XSS via the index.php?action=pm;sa=settings;save sa parameter.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7468,Simple Machines Forum (SMF) 2.0.4 allows PHP Code Injection via the index.php?action=admin;area=languages;sa=editlang dictionary parameter.,8.1,AV:N,AC:H,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7469,"Seafile through 6.2.11 always uses the same Initialization Vector (IV) with Cipher Block Chaining (CBC) Mode to encrypt private data, making it easier to conduct chosen-plaintext attacks or dictionary attacks.",7.5,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:N,/A:N
CVE-2013-7470,"cipso_v4_validate in include/net/cipso_ipv4.h in the Linux kernel before 3.11.7, when CONFIG_NETLABEL is disabled, allows attackers to cause a denial of service (infinite loop and crash), as demonstrated by icmpsic, a different vulnerability than CVE-2013-0310.",5.9,AV:N,AC:H,PR:N,UI:N,/S:U,/C:N,/I:N,/A:H
CVE-2013-7471,"An issue was discovered in soap.cgi?service=WANIPConn1 on D-Link DIR-845 before v1.02b03, DIR-600 before v2.17b01, DIR-645 before v1.04b11, DIR-300 rev. B, and DIR-865 devices. There is Command Injection via shell metacharacters in the NewInternalClient, NewExternalPort, or NewInternalPort element of a SOAP POST request.",9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
CVE-2013-7472,"The ""Count per Day"" plugin before 3.2.6 for WordPress allows XSS via the wp-admin/?page=cpd_metaboxes daytoshow parameter.",6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7473,Windu CMS 2.2 allows CSRF via admin/users/?mn=admin.message.error to add an admin account.,8.8,AV:N,AC:L,PR:N,UI:R,/S:U,/C:H,/I:H,/A:H
CVE-2013-7474,"Windu CMS 2.2 allows XSS via the name parameter to admin/content/edit or admin/content/add, or the username parameter to admin/users.",6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7475,The contact-form-plugin plugin before 3.52 for WordPress has XSS.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7476,The simple-fields plugin before 1.2 for WordPress has CSRF in the admin interface.,8.8,AV:N,AC:L,PR:N,UI:R,/S:U,/C:H,/I:H,/A:H
CVE-2013-7477,The events-manager plugin before 5.5.2 for WordPress has XSS in the booking form.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7478,The events-manager plugin before 5.5 for WordPress has XSS via EM_Ticket::get_post.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7479,The events-manager plugin before 5.3.9 for WordPress has XSS in the search form field.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7480,The events-manager plugin before 5.3.6.1 for WordPress has XSS via the booking form and admin areas.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7481,The contact-form-plugin plugin before 3.3.5 for WordPress has XSS.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7482,The reflex-gallery plugin before 1.4.3 for WordPress has XSS.,6.1,AV:N,AC:L,PR:N,UI:R,/S:C,/C:L,/I:L,/A:N
CVE-2013-7483,The slidedeck2 plugin before 2.3.5 for WordPress has file inclusion.,9.8,AV:N,AC:L,PR:N,UI:N,/S:U,/C:H,/I:H,/A:H
